                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    851,                0.53909,                0.28745,                0.76961,                0.82512,                    0.5,                 0.6581,                0.46847,                 1.1518,                 1.9037,                  0.903,             0.00031898,             0.00031898,             0.00031898
                    852,                0.54614,                0.27256,                0.77707,                0.90315,                0.45833,                0.65372,                0.46044,                 1.1482,                 1.8626,                0.89983,               0.000317,               0.000317,               0.000317
                    853,                0.54644,                0.28756,                0.77538,                0.90464,                0.45833,                0.65826,                0.45469,                 1.1903,                 1.6899,                0.90223,             0.00031502,             0.00031502,             0.00031502
                    854,                0.54127,                0.27676,                0.76935,                0.90461,                0.45833,                0.65381,                0.45123,                 1.1908,                 1.6435,                0.90335,             0.00031304,             0.00031304,             0.00031304
                    855,                0.54203,                0.29008,                0.78406,                0.80015,                    0.5,                 0.6771,                0.46288,                 1.1817,                  1.775,                0.90615,             0.00031106,             0.00031106,             0.00031106
                    856,                0.55494,                0.28421,                0.78317,                0.90855,                0.54167,                0.69334,                0.45829,                 1.1967,                 1.6356,                0.90676,             0.00030908,             0.00030908,             0.00030908
                    857,                0.57741,                0.29022,                0.77465,                 0.9154,                0.54167,                0.68438,                 0.4431,                 1.2247,                 1.4026,                0.90482,              0.0003071,              0.0003071,              0.0003071
                    858,                0.57834,                0.29204,                0.76732,                0.91381,                0.54167,                0.68522,                0.44894,                 1.2156,                 1.3094,                0.90042,             0.00030512,             0.00030512,             0.00030512
                    859,                0.54413,                0.28767,                0.77941,                0.91432,                0.54167,                0.68358,                 0.4494,                 1.2256,                 1.2615,                0.89803,             0.00030314,             0.00030314,             0.00030314
                    860,                0.53562,                0.28086,                0.77441,                0.91723,                0.54167,                0.68705,                0.45251,                 1.2274,                 1.2617,                0.90103,             0.00030116,             0.00030116,             0.00030116
                    861,                0.57927,                0.30058,                0.77017,                0.91729,                0.54167,                0.70218,                0.46046,                 1.2062,                 1.1131,                0.90108,             0.00029918,             0.00029918,             0.00029918
                    862,                0.55246,                0.28926,                0.78452,                0.91887,                0.54167,                0.70071,                0.46091,                 1.1784,                 1.0594,                0.89797,              0.0002972,              0.0002972,              0.0002972
                    863,                0.52682,                0.28438,                0.77327,                0.92139,                0.54167,                0.68843,                 0.4582,                 1.2001,                 1.2881,                0.90127,             0.00029522,             0.00029522,             0.00029522
                    864,                0.56085,                 0.2896,                0.77074,                0.92612,                0.54167,                0.68423,                0.45373,                  1.181,                 1.5207,                0.90375,             0.00029324,             0.00029324,             0.00029324
                    865,                0.54879,                0.28507,                0.78087,                0.92753,                0.53376,                0.66703,                0.45385,                 1.2023,                 1.7519,                0.91035,             0.00029126,             0.00029126,             0.00029126
                    866,                0.53729,                0.28558,                0.78272,                0.92188,                0.49219,                0.65012,                0.44677,                 1.2304,                 1.6734,                0.91313,             0.00028928,             0.00028928,             0.00028928
                    867,                0.57476,                0.29338,                0.77499,                0.85502,                0.54167,                0.66481,                0.45884,                 1.2479,                 1.6015,                0.91475,              0.0002873,              0.0002873,              0.0002873
                    868,                0.54386,                0.28772,                0.78222,                0.85454,                0.54167,                0.66148,                0.45805,                 1.2413,                 1.6196,                0.91646,             0.00028532,             0.00028532,             0.00028532
                    869,                0.54007,                0.28047,                0.77397,                0.85798,                0.54167,                0.66295,                0.44611,                 1.2634,                 1.6428,                0.91785,             0.00028334,             0.00028334,             0.00028334
                    870,                0.55235,                0.29078,                0.77724,                0.86272,                0.54167,                0.66148,                0.46082,                 1.2842,                 1.6256,                 0.9218,             0.00028136,             0.00028136,             0.00028136
                    871,                0.54439,                 0.2808,                 0.7796,                0.86047,                0.54167,                0.66042,                 0.4527,                 1.3481,                 1.7001,                0.93149,             0.00027938,             0.00027938,             0.00027938
                    872,                0.54693,                0.28523,                0.76614,                0.84824,                0.54167,                0.65409,                0.44426,                 1.3868,                 1.7491,                0.94218,              0.0002774,              0.0002774,              0.0002774
                    873,                0.53024,                0.27642,                0.78242,                0.84334,                0.54167,                0.65409,                0.43833,                 1.3898,                 1.8153,                0.94516,             0.00027542,             0.00027542,             0.00027542
                    874,                0.56529,                 0.2918,                0.77359,                0.86621,                0.53965,                0.65809,                0.46704,                 1.3428,                 1.7297,                0.93991,             0.00027344,             0.00027344,             0.00027344
                    875,                0.55066,                0.29066,                0.76462,                0.91992,                    0.5,                0.66226,                0.45068,                 1.3412,                 1.6454,                0.93477,             0.00027146,             0.00027146,             0.00027146
                    876,                0.54908,                0.29061,                0.76887,                0.91507,                    0.5,                0.66079,                0.45502,                 1.3184,                 1.4546,                0.92734,             0.00026948,             0.00026948,             0.00026948
                    877,                0.56921,                0.29314,                0.77513,                0.92752,                0.53372,                0.66347,                0.47332,                 1.2967,                 1.3676,                0.92479,              0.0002675,              0.0002675,              0.0002675
                    878,                0.54318,                0.28491,                0.76696,                0.92133,                0.54167,                0.66015,                0.46317,                 1.3113,                 1.3373,                0.92513,             0.00026552,             0.00026552,             0.00026552
                    879,                0.56527,                0.28601,                 0.7652,                0.92625,                0.54167,                0.66347,                0.45453,                 1.3379,                 1.3238,                0.92145,             0.00026354,             0.00026354,             0.00026354
                    880,                0.56659,                0.28993,                0.77028,                0.92824,                0.53917,                0.67498,                0.46459,                 1.3027,                 1.3108,                 0.9171,             0.00026156,             0.00026156,             0.00026156
                    881,                0.52958,                0.27899,                0.76178,                0.92576,                0.54167,                0.67498,                0.44726,                 1.2823,                 1.3592,                0.91539,             0.00025958,             0.00025958,             0.00025958
                    882,                0.59019,                0.29164,                0.78247,                0.92259,                0.54167,                0.67086,                0.44038,                 1.2751,                 1.4011,                0.91265,              0.0002576,              0.0002576,              0.0002576
                    883,                 0.5358,                 0.2752,                 0.7729,                0.91592,                0.54167,                0.67233,                0.45555,                 1.2602,                 1.4373,                0.91061,             0.00025562,             0.00025562,             0.00025562
                    884,                 0.5278,                0.27215,                0.77698,                0.91424,                0.54167,                0.67809,                 0.4583,                 1.2381,                 1.4729,                0.91164,             0.00025364,             0.00025364,             0.00025364
                    885,                0.52157,                0.27766,                0.77825,                0.91583,                0.54167,                0.67809,                0.47256,                 1.2372,                 1.5026,                0.91444,             0.00025166,             0.00025166,             0.00025166
                    886,                 0.5506,                0.27952,                0.76951,                0.91759,                0.54167,                0.67809,                 0.4636,                 1.2538,                 1.5035,                0.91417,             0.00024968,             0.00024968,             0.00024968
                    887,                 0.5668,                0.28535,                0.77233,                0.91917,                0.54167,                0.67646,                0.45266,                 1.2661,                 1.3901,                0.91019,              0.0002477,              0.0002477,              0.0002477
                    888,                0.50132,                0.27836,                0.77003,                0.92092,                0.54167,                0.67397,                0.45844,                 1.2605,                 1.2649,                0.90765,             0.00024572,             0.00024572,             0.00024572
                    889,                0.53804,                0.27624,                 0.7822,                0.92137,                0.54167,                0.67786,                0.45745,                 1.2665,                 1.1741,                0.90556,             0.00024374,             0.00024374,             0.00024374
                    890,                   0.52,                0.27322,                0.78726,                0.92145,                0.54167,                0.67786,                0.46058,                 1.2464,                  1.058,                0.90417,             0.00024176,             0.00024176,             0.00024176
                    891,                0.52136,                0.28099,                0.78301,                0.92157,                0.54167,                0.67786,                0.46152,                 1.2577,                0.95476,                0.90355,             0.00023978,             0.00023978,             0.00023978
                    892,                0.49386,                0.27863,                0.77556,                 0.9217,                0.54167,                0.67786,                0.45704,                 1.2549,                0.88036,                0.90213,              0.0002378,              0.0002378,              0.0002378
                    893,                0.50363,                0.27138,                0.77278,                0.92215,                0.54167,                0.68448,                0.46067,                  1.262,                0.86833,                0.90021,             0.00023582,             0.00023582,             0.00023582
                    894,                 0.5682,                0.29068,                0.77002,                 0.9212,                0.54167,                0.68211,                 0.4529,                 1.2442,                0.83517,                  0.899,             0.00023384,             0.00023384,             0.00023384
                    895,                0.51433,                0.26953,                  0.778,                0.92185,                0.54167,                0.68376,                0.45906,                 1.2242,                0.83714,                0.89716,             0.00023186,             0.00023186,             0.00023186
                    896,                0.49509,                0.26531,                0.76478,                0.92195,                0.54167,                 0.6938,                0.46103,                 1.2264,                0.86829,                0.89603,             0.00022988,             0.00022988,             0.00022988
                    897,                0.53484,                0.26862,                0.78647,                0.92371,                0.54167,                0.69008,                0.45933,                 1.2572,                0.86787,                0.89913,              0.0002279,              0.0002279,              0.0002279
                    898,                0.51423,                0.27712,                0.78853,                0.92654,                0.54167,                 0.6678,                0.44096,                 1.2682,                0.87212,                0.90056,             0.00022592,             0.00022592,             0.00022592
                    899,                0.54648,                0.29378,                0.77903,                0.92856,                0.54159,                0.66326,                0.43986,                 1.2665,                0.90943,                0.89928,             0.00022394,             0.00022394,             0.00022394
                    900,                0.52536,                0.27569,                0.76956,                0.92847,                 0.5409,                0.66658,                0.44093,                 1.2758,                0.93148,                0.89917,             0.00022196,             0.00022196,             0.00022196
                    901,                0.46706,                0.26914,                0.77808,                0.92836,                0.54008,                  0.673,                0.45135,                 1.2726,                0.92514,                0.89968,             0.00021998,             0.00021998,             0.00021998
                    902,                0.51762,                0.27664,                0.77021,                0.92838,                0.54022,                0.69319,                 0.4689,                 1.2376,                  0.922,                0.89846,               0.000218,               0.000218,               0.000218
                    903,                0.54497,                 0.2807,                0.77827,                0.92843,                0.54062,                0.69156,                 0.4719,                 1.2217,                0.93384,                0.89726,             0.00021602,             0.00021602,             0.00021602
                    904,                0.52507,                0.28057,                0.78264,                0.92841,                0.54047,                0.69156,                0.46497,                 1.2209,                0.93561,                0.89718,             0.00021404,             0.00021404,             0.00021404
                    905,                 0.5068,                0.27391,                0.78181,                0.92843,                0.54059,                0.68308,                0.45955,                 1.2363,                0.93959,                0.89744,             0.00021206,             0.00021206,             0.00021206
                    906,                0.52798,                0.27985,                0.77096,                0.92848,                0.54097,                0.66841,                0.43902,                 1.2458,                0.98259,                0.90001,             0.00021008,             0.00021008,             0.00021008
                    907,                0.52619,                0.28069,                0.77448,                 0.9283,                0.53958,                0.66841,                0.45442,                 1.2468,                 1.0285,                 0.9019,              0.0002081,              0.0002081,              0.0002081
                    908,                0.54401,                  0.283,                0.77286,                0.92824,                0.53913,                0.66326,                0.45853,                 1.2341,                 1.1016,                0.90388,             0.00020612,             0.00020612,             0.00020612
                    909,                0.52696,                0.27346,                0.77485,                0.92821,                0.53895,                0.66326,                0.45853,                 1.2396,                 1.1661,                0.90614,             0.00020414,             0.00020414,             0.00020414
                    910,                0.55939,                0.28915,                 0.7834,                0.92811,                0.53816,                 0.6604,                0.45666,                 1.2434,                 1.1578,                0.90861,             0.00020216,             0.00020216,             0.00020216
                    911,                0.52709,                0.27539,                0.76331,                0.92418,                0.54167,                0.66729,                0.45932,                  1.248,                 1.1019,                0.91108,             0.00020018,             0.00020018,             0.00020018
                    912,                0.50877,                0.26062,                0.77373,                0.87146,                0.54167,                0.66373,                0.44461,                 1.2435,                 1.0608,                0.91031,              0.0001982,              0.0001982,              0.0001982
                    913,                0.56998,                0.28226,                0.77008,                0.86585,                0.54167,                 0.6604,                0.44379,                 1.2399,                 1.0237,                0.90767,             0.00019622,             0.00019622,             0.00019622
                    914,                0.50122,                0.26516,                0.78459,                0.85231,                0.54167,                0.65997,                0.44435,                  1.252,                0.98306,                0.90562,             0.00019424,             0.00019424,             0.00019424
                    915,                  0.538,                0.27555,                 0.7662,                0.85518,                0.54167,                 0.6572,                0.43604,                 1.2655,                0.98522,                  0.903,             0.00019226,             0.00019226,             0.00019226
                    916,                 0.5115,                0.26833,                0.78006,                0.86346,                0.54167,                0.65846,                0.44084,                  1.241,                0.97968,                0.90101,             0.00019028,             0.00019028,             0.00019028
                    917,                0.52137,                0.26567,                0.77464,                0.86091,                0.54167,                0.66229,                0.44684,                 1.2383,                0.94401,                0.90071,              0.0001883,              0.0001883,              0.0001883
                    918,                 0.4763,                0.25688,                0.76633,                0.85687,                0.54167,                0.67766,                0.46046,                 1.2453,                0.91688,                0.90173,             0.00018632,             0.00018632,             0.00018632
                    919,                0.52976,                0.26993,                0.77993,                0.85365,                0.54167,                0.66481,                0.45673,                 1.2362,                0.90557,                0.90235,             0.00018434,             0.00018434,             0.00018434
                    920,                0.53001,                0.27513,                0.78268,                0.85437,                0.54167,                0.66481,                0.45673,                 1.2366,                0.95977,                0.90191,             0.00018236,             0.00018236,             0.00018236
                    921,                0.51709,                0.27343,                0.77722,                0.78176,                0.54167,                0.65937,                0.45936,                 1.2347,                 1.0218,                 0.9022,             0.00018038,             0.00018038,             0.00018038
                    922,                0.49801,                0.26778,                0.78195,                0.92209,                0.49357,                0.66226,                0.45242,                 1.2544,                 1.0305,                0.90492,              0.0001784,              0.0001784,              0.0001784
                    923,                0.51129,                0.26813,                0.78003,                0.92259,                0.49682,                0.66462,                0.45798,                  1.256,                  1.014,                0.90494,             0.00017642,             0.00017642,             0.00017642
                    924,                 0.5317,                0.27428,                0.77921,                 0.8025,                0.54167,                0.67011,                0.44882,                 1.2488,                0.99069,                0.90305,             0.00017444,             0.00017444,             0.00017444
                    925,                0.49585,                0.26021,                0.78003,                0.85983,                0.54167,                0.66599,                0.44689,                 1.2472,                  0.956,                 0.9013,             0.00017246,             0.00017246,             0.00017246
                    926,                0.49892,                0.26947,                0.77402,                0.86074,                    0.5,                0.66599,                0.44625,                 1.2435,                0.92387,                0.89888,             0.00017048,             0.00017048,             0.00017048
                    927,                0.49337,                0.26196,                 0.7686,                 0.9066,                0.45833,                0.65493,                0.46742,                 1.2184,                0.87997,                 0.8964,              0.0001685,              0.0001685,              0.0001685
                    928,                0.49054,                0.26522,                0.78201,                0.81047,                    0.5,                0.65105,                0.44976,                 1.2309,                0.86652,                 0.8965,             0.00016652,             0.00016652,             0.00016652
                    929,                 0.4823,                0.26398,                0.78596,                0.89246,                0.54167,                 0.6657,                0.44375,                 1.2471,                0.84153,                0.89657,             0.00016454,             0.00016454,             0.00016454
                    930,                0.49767,                0.25972,                0.77574,                0.90027,                0.54167,                 0.6657,                0.43847,                 1.2601,                0.84496,                0.89644,             0.00016256,             0.00016256,             0.00016256
                    931,                0.50909,                0.26997,                0.78701,                0.90248,                0.54167,                 0.6657,                0.44183,                 1.2339,                0.84417,                0.89476,             0.00016058,             0.00016058,             0.00016058
                    932,                0.49235,                 0.2608,                0.78663,                0.89483,                0.54167,                0.66953,                0.44458,                 1.2273,                0.83753,                0.89511,              0.0001586,              0.0001586,              0.0001586
                    933,                0.49544,                0.26498,                0.76555,                0.90473,                0.45833,                0.64426,                 0.4424,                 1.2179,                0.82885,                0.89618,             0.00015662,             0.00015662,             0.00015662
                    934,                0.50078,                0.26822,                0.77742,                0.84575,                0.54167,                0.66217,                0.44062,                 1.2282,                0.82109,                0.89587,             0.00015464,             0.00015464,             0.00015464
                    935,                0.51119,                0.26846,                0.78278,                0.85487,                0.54167,                0.66703,                0.44902,                 1.2174,                 0.8231,                0.89412,             0.00015266,             0.00015266,             0.00015266
                    936,                0.53943,                0.27302,                0.77637,                0.86155,                0.54167,                0.66347,                0.44231,                 1.2195,                0.82248,                0.89307,             0.00015068,             0.00015068,             0.00015068
                    937,                0.50623,                 0.2718,                0.76868,                0.84563,                0.54167,                0.65994,                0.44375,                  1.238,                0.84603,                0.89403,              0.0001487,              0.0001487,              0.0001487
                    938,                0.50258,                0.27464,                0.77608,                0.84478,                0.54167,                 0.6635,                0.44649,                  1.246,                0.85708,                0.89515,             0.00014672,             0.00014672,             0.00014672
                    939,                0.49409,                0.26012,                0.76986,                0.77819,                    0.5,                0.65581,                0.44882,                 1.2595,                0.87894,                0.89649,             0.00014474,             0.00014474,             0.00014474
                    940,                0.50346,                0.26642,                0.77658,                0.90362,                0.45833,                0.65581,                0.44082,                 1.2673,                0.88784,                 0.8967,             0.00014276,             0.00014276,             0.00014276
                    941,                0.51463,                0.27239,                0.77408,                0.90397,                0.45833,                0.65293,                0.44065,                 1.2602,                0.91907,                0.89767,             0.00014078,             0.00014078,             0.00014078
                    942,                0.51793,                0.26553,                0.77246,                 0.9036,                0.45833,                0.65493,                0.44657,                  1.254,                0.93574,                0.89768,              0.0001388,              0.0001388,              0.0001388
                    943,                0.55522,                  0.278,                0.77751,                      1,                0.45005,                0.65827,                0.44478,                 1.2569,                0.90248,                0.89777,             0.00013682,             0.00013682,             0.00013682
                    944,                0.49849,                0.26254,                0.77634,                      1,                 0.4516,                0.66055,                 0.4522,                 1.2438,                0.85716,                0.89655,             0.00013484,             0.00013484,             0.00013484
                    945,                 0.4711,                0.25589,                0.76652,                0.92831,                 0.5397,                0.68229,                0.45758,                 1.2556,                0.81382,                0.89546,             0.00013286,             0.00013286,             0.00013286
                    946,                0.49435,                0.26395,                 0.7794,                0.80201,                0.54167,                0.67764,                0.46348,                 1.2537,                0.80585,                0.89435,             0.00013088,             0.00013088,             0.00013088
                    947,                0.52234,                0.27443,                0.77855,                      1,                0.45021,                0.65627,                0.45617,                  1.258,                 0.8117,                0.89349,              0.0001289,              0.0001289,              0.0001289
                    948,                 0.5245,                0.27214,                0.78048,                0.90138,                0.45833,                0.65739,                0.46278,                 1.2428,                0.83105,                0.89172,             0.00012692,             0.00012692,             0.00012692
                    949,                0.51057,                0.26523,                0.77847,                      1,                0.45015,                0.66554,                0.46521,                 1.2504,                 0.8439,                0.89125,             0.00012494,             0.00012494,             0.00012494
                    950,                 0.5077,                0.26244,                0.77843,                      1,                0.45182,                0.66272,                0.46276,                 1.2552,                0.87285,                0.89045,             0.00012296,             0.00012296,             0.00012296
                    951,                0.53582,                0.27866,                0.77291,                0.92788,                0.53642,                0.67651,                0.46681,                  1.234,                0.87774,                0.88974,             0.00012098,             0.00012098,             0.00012098
                    952,                0.51662,                0.26755,                0.78328,                0.85534,                0.49315,                0.66055,                0.46925,                 1.2407,                0.89419,                0.88991,               0.000119,               0.000119,               0.000119
                    953,                0.46841,                0.25047,                0.78005,                      1,                0.45302,                0.64832,                0.44984,                 1.2628,                0.90237,                0.89095,             0.00011702,             0.00011702,             0.00011702
                    954,                0.50151,                0.25948,                0.78045,                      1,                0.45106,                0.64476,                0.44351,                  1.277,                 0.8957,                0.89202,             0.00011504,             0.00011504,             0.00011504
                    955,                0.50743,                0.27628,                0.77146,                      1,                0.45025,                0.64754,                0.44283,                 1.2802,                0.90054,                 0.8921,             0.00011306,             0.00011306,             0.00011306
                    956,                0.49324,                0.26424,                0.78269,                 0.8557,                0.49454,                0.65348,                0.44387,                 1.2752,                0.89328,                0.89102,             0.00011108,             0.00011108,             0.00011108
                    957,                0.48573,                 0.2505,                0.78671,                0.84324,                    0.5,                0.65348,                0.45767,                  1.277,                0.87905,                0.88969,              0.0001091,              0.0001091,              0.0001091
                    958,                0.47428,                0.25007,                 0.7674,                0.83951,                    0.5,                0.65348,                0.45099,                 1.2641,                0.86821,                0.88931,             0.00010712,             0.00010712,             0.00010712
                    959,                0.49831,                0.26192,                0.77303,                0.83989,                    0.5,                0.65348,                0.44806,                 1.2636,                 0.8483,                0.88854,             0.00010514,             0.00010514,             0.00010514
                    960,                0.50552,                0.26873,                0.76568,                      1,                0.45508,                0.65731,                0.44832,                 1.2708,                0.85951,                0.88935,             0.00010316,             0.00010316,             0.00010316
                    961,                0.47247,                0.24967,                0.77579,                      1,                0.45365,                0.65502,                 0.4474,                 1.2832,                0.85657,                0.89083,             0.00010118,             0.00010118,             0.00010118
                    962,                0.46011,                0.25313,                0.77588,                      1,                0.45199,                 0.6512,                0.44175,                 1.2883,                0.85123,                0.89266,               9.92e-05,               9.92e-05,               9.92e-05
                    963,                0.47179,                0.25571,                0.77434,                      1,                0.45121,                 0.6512,                0.44824,                  1.286,                0.85775,                0.89383,              9.722e-05,              9.722e-05,              9.722e-05
                    964,                0.51216,                0.26881,                0.78059,                0.84561,                0.54167,                  0.676,                0.45744,                 1.2734,                0.86879,                0.89447,              9.524e-05,              9.524e-05,              9.524e-05
                    965,                0.48447,                0.26016,                0.77308,                0.84574,                0.54167,                0.67292,                0.45177,                 1.2665,                0.88265,                 0.8943,              9.326e-05,              9.326e-05,              9.326e-05
                    966,                0.49395,                0.25847,                0.77418,                0.84554,                0.54167,                0.67292,                 0.4518,                 1.2571,                0.90158,                0.89427,              9.128e-05,              9.128e-05,              9.128e-05
                    967,                0.50945,                0.25914,                0.77482,                0.85518,                0.54167,                0.67145,                0.45493,                 1.2545,                0.88895,                0.89504,               8.93e-05,               8.93e-05,               8.93e-05
                    968,                0.52485,                0.26977,                0.77336,                0.88887,                0.45833,                0.65493,                0.45681,                 1.2672,                0.91576,                0.89555,              8.732e-05,              8.732e-05,              8.732e-05
                    969,                0.52093,                0.26599,                0.78062,                0.77893,                    0.5,                0.65081,                 0.4501,                   1.28,                0.91094,                0.89624,              8.534e-05,              8.534e-05,              8.534e-05
                    970,                0.51275,                 0.2662,                0.76694,                0.85522,                 0.4927,                 0.6531,                0.44601,                 1.2703,                0.90608,                0.89615,              8.336e-05,              8.336e-05,              8.336e-05
                    971,                0.46972,                0.25261,                0.77383,                0.85628,                0.49673,                 0.6531,                0.44601,                 1.2783,                0.90921,                0.89704,              8.138e-05,              8.138e-05,              8.138e-05
                    972,                0.48854,                0.25543,                0.77224,                0.85364,                    0.5,                0.65722,                0.45273,                 1.2783,                0.89262,                0.89639,               7.94e-05,               7.94e-05,               7.94e-05
                    973,                0.50269,                0.26512,                0.77081,                 0.8477,                    0.5,                0.65722,                0.45313,                  1.283,                0.87946,                0.89639,              7.742e-05,              7.742e-05,              7.742e-05
                    974,                0.44776,                0.24931,                0.78136,                0.84665,                    0.5,                0.65517,                0.45508,                 1.2824,                0.88259,                0.89655,              7.544e-05,              7.544e-05,              7.544e-05
                    975,                0.48552,                0.25946,                0.78317,                0.85044,                    0.5,                0.65105,                0.45167,                 1.2805,                0.87952,                0.89528,              7.346e-05,              7.346e-05,              7.346e-05
                    976,                0.47029,                0.24699,                 0.7638,                0.84797,                    0.5,                0.65105,                 0.4536,                  1.273,                0.87351,                0.89451,              7.148e-05,              7.148e-05,              7.148e-05
                    977,                 0.5108,                0.27048,                0.77539,                 0.8416,                    0.5,                0.65105,                0.45004,                 1.2543,                0.81808,                0.89268,               6.95e-05,               6.95e-05,               6.95e-05
                    978,                0.47635,                0.25073,                0.77073,                0.83841,                    0.5,                0.65105,                0.44735,                 1.2443,                 0.8176,                0.89093,              6.752e-05,              6.752e-05,              6.752e-05
                    979,                0.49534,                0.25034,                0.77436,                0.92229,                0.49492,                0.65599,                0.45287,                 1.2495,                0.81801,                0.89079,              6.554e-05,              6.554e-05,              6.554e-05
                    980,                0.48428,                0.25064,                0.76717,                0.89133,                    0.5,                0.65599,                0.45839,                 1.2425,                0.80738,                0.89126,              6.356e-05,              6.356e-05,              6.356e-05
                    981,                0.48801,                0.25561,                0.76601,                0.91635,                0.54167,                0.67086,                0.45988,                 1.2484,                0.79627,                0.89197,              6.158e-05,              6.158e-05,              6.158e-05
                    982,                0.49063,                0.25597,                0.78101,                0.91654,                0.54167,                0.67086,                0.44957,                 1.2615,                  0.807,                0.89216,               5.96e-05,               5.96e-05,               5.96e-05
                    983,                0.49802,                0.25515,                0.78597,                 0.9154,                0.54167,                0.67086,                0.44957,                 1.2557,                0.79851,                0.89188,              5.762e-05,              5.762e-05,              5.762e-05
                    984,                0.45243,                0.24703,                 0.7817,                0.91221,                0.54167,                0.67498,                0.45209,                 1.2638,                0.79037,                0.89173,              5.564e-05,              5.564e-05,              5.564e-05
